id,customer_code,site_code,site_zone_type,category_code,site_zone_code,site_zone_name,create_dt,create_user,update_dt,update_user
1800,ESL,B092,門市分類,413AAC200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1801,ESL,B092,門市分類,413AAC300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1802,ESL,B092,門市分類,413AAD100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1803,ESL,B092,門市分類,413AAD200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1804,ESL,B092,門市分類,413AAD300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1805,ESL,B092,門市分類,413AAD400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1806,ESL,B092,門市分類,413AAD500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1807,ESL,B092,門市分類,413AAE100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1808,ESL,B092,門市分類,413AAE200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1809,ESL,B092,門市分類,413AAE300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1810,ESL,B092,門市分類,413AAE400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1811,ESL,B092,門市分類,413AAE500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1812,ESL,B092,門市分類,413AAE600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1813,ESL,B092,門市分類,413AAF100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1814,ESL,B092,門市分類,413AAF200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1815,ESL,B092,門市分類,413AAG100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1816,ESL,B092,門市分類,413AAG200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1817,ESL,B092,門市分類,413AAG300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1818,ESL,B092,門市分類,413AAG400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1819,ESL,B092,門市分類,413AAG500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1820,ESL,B092,門市分類,413AAH100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1821,ESL,B092,門市分類,413AAH200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1822,ESL,B092,門市分類,413AAH300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1823,ESL,B092,門市分類,413AAI100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1824,ESL,B092,門市分類,413AAI200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1825,ESL,B092,門市分類,413AAI300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1826,ESL,B092,門市分類,413AAI400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1827,ESL,B092,門市分類,413AAI500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1828,ESL,B092,門市分類,413AAI600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1829,ESL,B092,門市分類,413AAI700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1830,ESL,B092,門市分類,413AAJ100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1831,ESL,B092,門市分類,413AAJ110,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1832,ESL,B092,門市分類,413AAJ120,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1833,ESL,B092,門市分類,413AAJ200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1834,ESL,B092,門市分類,413AAJ210,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1835,ESL,B092,門市分類,413AAK100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1836,ESL,B092,門市分類,413AAK200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1837,ESL,B092,門市分類,413BBA000,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1838,ESL,B092,門市分類,413BBA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1839,ESL,B092,門市分類,413BBA110,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1840,ESL,B092,門市分類,413BBA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1841,ESL,B092,門市分類,413BBA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1842,ESL,B092,門市分類,413BBA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1843,ESL,B092,門市分類,413BBA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1844,ESL,B092,門市分類,413BBA700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1845,ESL,B092,門市分類,413BBA710,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1846,ESL,B092,門市分類,413BBA800,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1847,ESL,B092,門市分類,413BBA810,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1848,ESL,B092,門市分類,413BBA900,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1849,ESL,B092,門市分類,413BBB000,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1850,ESL,B092,門市分類,413BBB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1851,ESL,B092,門市分類,413BBB200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1852,ESL,B092,門市分類,413BBB300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1853,ESL,B092,門市分類,413BBB400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1854,ESL,B092,門市分類,413BBB500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1855,ESL,B092,門市分類,413BBB600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1856,ESL,B092,門市分類,413BBB700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1857,ESL,B092,門市分類,413BBB800,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1858,ESL,B092,門市分類,413BBB900,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1859,ESL,B092,門市分類,413BBB910,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1860,ESL,B092,門市分類,413CCA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1861,ESL,B092,門市分類,413CCA110,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1862,ESL,B092,門市分類,413CCA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1863,ESL,B092,門市分類,413CCA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1864,ESL,B092,門市分類,413CCA310,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1865,ESL,B092,門市分類,413CCA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1866,ESL,B092,門市分類,413CCA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1867,ESL,B092,門市分類,413CCA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1868,ESL,B092,門市分類,413CCA700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1869,ESL,B092,門市分類,413CCA800,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1870,ESL,B092,門市分類,413DDA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1871,ESL,B092,門市分類,413DDA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1872,ESL,B092,門市分類,413DDA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1873,ESL,B092,門市分類,413DDA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1874,ESL,B092,門市分類,413DDA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1875,ESL,B092,門市分類,413DDA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1876,ESL,B092,門市分類,413DDA700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1877,ESL,B092,門市分類,413DDA800,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1878,ESL,B092,門市分類,413DDA900,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1879,ESL,B092,門市分類,413EEA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1880,ESL,B092,門市分類,413EEB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1881,ESL,B092,門市分類,413EEC100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1882,ESL,B092,門市分類,413FFA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1883,ESL,B092,門市分類,413FFA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1884,ESL,B092,門市分類,413FFA210,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1885,ESL,B092,門市分類,413FFA220,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1886,ESL,B092,門市分類,413FFA230,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1887,ESL,B092,門市分類,413FFA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1888,ESL,B092,門市分類,413FFA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1889,ESL,B092,門市分類,413FFA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1890,ESL,B092,門市分類,413FFA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1891,ESL,B092,門市分類,413FFA700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1892,ESL,B092,門市分類,413FFA710,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1893,ESL,B092,門市分類,413FFB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1894,ESL,B092,門市分類,413FFB200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1895,ESL,B092,門市分類,413FFB210,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1896,ESL,B092,門市分類,413FFB220,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1897,ESL,B092,門市分類,413FFB300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1898,ESL,B092,門市分類,413FFB400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1899,ESL,B092,門市分類,413FFB500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1900,ESL,B092,門市分類,413FFB600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1901,ESL,B092,門市分類,413FFB610,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1902,ESL,B092,門市分類,413FFB700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1903,ESL,B092,門市分類,413GGA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1904,ESL,B092,門市分類,413GGA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1905,ESL,B092,門市分類,413GGA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1906,ESL,B092,門市分類,413GGA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1907,ESL,B092,門市分類,413HHA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1908,ESL,B092,門市分類,413HHA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1909,ESL,B092,門市分類,413HHA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1910,ESL,B092,門市分類,413HHA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1911,ESL,B092,門市分類,413HHA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1912,ESL,B092,門市分類,413HHA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1913,ESL,B092,門市分類,413HHA700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1914,ESL,B092,門市分類,413IIA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1915,ESL,B092,門市分類,413IIA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1916,ESL,B092,門市分類,413IIA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1917,ESL,B092,門市分類,413IIB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1918,ESL,B092,門市分類,413IIB200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1919,ESL,B092,門市分類,413IIB210,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1920,ESL,B092,門市分類,413IIB300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1921,ESL,B092,門市分類,413IIB400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1922,ESL,B092,門市分類,413IIB410,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1923,ESL,B092,門市分類,413IIB420,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1924,ESL,B092,門市分類,413IIB430,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1925,ESL,B092,門市分類,413IIB500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1926,ESL,B092,門市分類,413IIB600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1927,ESL,B092,門市分類,413IIB700,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1928,ESL,B092,門市分類,413IIB800,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1929,ESL,B092,門市分類,413IIB900,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1930,ESL,B092,門市分類,413JJA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1931,ESL,B092,門市分類,413JJB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1932,ESL,B092,門市分類,413JJC100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1933,ESL,B092,門市分類,413JJD100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1934,ESL,B092,門市分類,413JJE100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1935,ESL,B092,門市分類,413KKA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1936,ESL,B092,門市分類,413KKA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1937,ESL,B092,門市分類,413KKA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1938,ESL,B092,門市分類,413MMA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1939,ESL,B092,門市分類,413MMA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1940,ESL,B092,門市分類,413MMA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1941,ESL,B092,門市分類,413MMA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1942,ESL,B092,門市分類,413MMA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1943,ESL,B092,門市分類,413MMB100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1944,ESL,B092,門市分類,413MMB200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1945,ESL,B092,門市分類,413MMB300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1946,ESL,B092,門市分類,413MMB400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1947,ESL,B092,門市分類,413MMB500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1948,ESL,B092,門市分類,413MMC100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1949,ESL,B092,門市分類,413MMC200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1950,ESL,B092,門市分類,413MMC300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1951,ESL,B092,門市分類,413NNA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1952,ESL,B092,門市分類,413NNA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1953,ESL,B092,門市分類,413NNA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1954,ESL,B092,門市分類,413NNA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1955,ESL,B092,門市分類,413NNA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1956,ESL,B092,門市分類,413OOA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1957,ESL,B092,門市分類,413OOA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1958,ESL,B092,門市分類,413OOA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1959,ESL,B092,門市分類,413OOA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1960,ESL,B092,門市分類,413OOA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1961,ESL,B092,門市分類,413OOA600,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1962,ESL,B092,門市分類,413PPA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1963,ESL,B092,門市分類,413PPA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1964,ESL,B092,門市分類,413PPA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1965,ESL,B092,門市分類,413PPA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1966,ESL,B092,門市分類,413QQA100,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1967,ESL,B092,門市分類,413QQA200,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1968,ESL,B092,門市分類,413QQA300,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1969,ESL,B092,門市分類,413QQA400,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1970,ESL,B092,門市分類,413QQA500,9210,5-雜誌影音/413文具線,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1971,ESL,B092,門市分類,415EEA100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1972,ESL,B092,門市分類,415EEA200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1973,ESL,B092,門市分類,415EEA300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1974,ESL,B092,門市分類,415EEA400,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1975,ESL,B092,門市分類,415EEB100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1976,ESL,B092,門市分類,415EEB200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1977,ESL,B092,門市分類,415EEB300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1978,ESL,B092,門市分類,415EEB400,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1979,ESL,B092,門市分類,415EEC100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1980,ESL,B092,門市分類,415EEC200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1981,ESL,B092,門市分類,415EEC300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1982,ESL,B092,門市分類,415EEC400,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1983,ESL,B092,門市分類,415EED100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1984,ESL,B092,門市分類,415EED200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1985,ESL,B092,門市分類,415EEE100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1986,ESL,B092,門市分類,415EEE200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1987,ESL,B092,門市分類,415EEE300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1988,ESL,B092,門市分類,415EEF100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1989,ESL,B092,門市分類,415EEF200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1990,ESL,B092,門市分類,415EEF300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1991,ESL,B092,門市分類,415FFA100,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1992,ESL,B092,門市分類,415FFA200,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1993,ESL,B092,門市分類,415FFA300,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1994,ESL,B092,門市分類,415FFA400,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1995,ESL,B092,門市分類,415FFA500,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1996,ESL,B092,門市分類,415FFA600,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
1997,ESL,B092,門市分類,415FFA700,9211,5-415F嬰幼玩具樂器,2023-10-02 14:30:58.650,,2023-10-02 14:30:58.650,
